id,Date,Weekday,User_NO,Stationery_NO,Price,Count,All_Price
21689,2015-10-26,0,1,6,42564,78,3319992
21690,2015-10-26,0,2,3,260713,30,7821390
21691,2015-10-26,0,1,5,17659,53,935927
21692,2015-10-27,1,1,2,188612,92,17352304
21693,2015-10-28,2,4,5,285102,36,10263672
21694,2015-10-28,2,1,5,292402,29,8479658
21695,2015-10-28,2,1,3,131781,54,7116174
21696,2015-10-28,2,1,2,260236,25,6505900
21697,2015-10-29,3,1,5,181964,22,4003208
21698,2015-10-29,3,3,1,100202,22,2204444
21699,2015-10-29,3,1,4,140882,68,9579976
21700,2015-10-29,3,2,2,205735,47,9669545
21701,2015-10-29,3,1,6,292429,86,25148894
21702,2015-10-29,3,2,1,171353,28,4797884
21703,2015-10-29,3,1,3,12222,54,659988
21704,2015-10-29,3,3,3,267874,55,14733070
21705,2015-10-29,3,3,5,136159,24,3267816
21706,2015-10-30,4,1,4,166036,32,5313152
21707,2015-10-30,4,4,5,284427,27,7679529
21708,2015-10-30,4,1,6,72922,68,4958696
21709,2015-10-30,4,1,1,15391,59,908069
21710,2015-10-30,4,1,2,94279,39,3676881
21711,2015-10-30,4,1,3,184277,85,15663545
21712,2015-11-02,0,4,5,145439,85,12362315
21713,2015-11-02,0,4,2,202773,54,10949742
21714,2015-11-02,0,2,3,180569,45,8125605
21715,2015-11-02,0,2,6,35826,83,2973558
21716,2015-11-02,0,3,1,235888,45,10614960
21717,2015-11-02,0,4,4,176016,93,16369488
21718,2015-11-03,1,2,6,232993,43,10018699
21719,2015-11-03,1,1,3,247311,22,5440842
21720,2015-11-03,1,4,1,265399,63,16720137
21721,2015-11-03,1,1,5,95783,70,6704810
21722,2015-11-03,1,1,2,166617,30,4998510
21723,2015-11-03,1,3,4,229777,70,16084390
21724,2015-11-04,2,2,6,40450,80,3236000
21725,2015-11-04,2,3,2,234843,30,7045290
21726,2015-11-04,2,4,5,118248,42,4966416
21727,2015-11-04,2,3,4,107732,52,5602064
21728,2015-11-05,3,3,5,1400,28,39200
21729,2015-11-05,3,1,3,134976,71,9583296
21730,2015-11-05,3,1,1,159052,95,15109940
21731,2015-11-05,3,3,4,61067,80,4885360
21732,2015-11-05,3,4,1,110733,46,5093718
21733,2015-11-05,3,4,6,171736,27,4636872
21734,2015-11-05,3,4,2,247836,39,9665604
21735,2015-11-06,4,3,2,235038,97,22798686
21736,2015-11-06,4,4,3,292001,47,13724047
21737,2015-11-06,4,3,5,53755,30,1612650
21738,2015-11-06,4,1,4,298858,86,25701788
21739,2015-11-06,4,3,4,65005,71,4615355
21740,2015-11-06,4,2,1,26633,45,1198485
21741,2015-11-06,4,4,6,200979,97,19494963
21742,2015-11-09,0,4,6,170267,53,9024151
21743,2015-11-09,0,3,1,194729,86,16746694
21744,2015-11-09,0,1,4,52608,93,4892544
21745,2015-11-09,0,1,3,116932,55,6431260
21746,2015-11-09,0,1,2,120223,41,4929143
21747,2015-11-10,1,4,6,7466,62,462892
21748,2015-11-10,1,1,5,261545,87,22754415
21749,2015-11-10,1,4,4,117890,94,11081660
21750,2015-11-10,1,2,2,195945,22,4310790
21751,2015-11-10,1,2,1,84579,85,7189215
21752,2015-11-10,1,1,3,101256,95,9619320
21753,2015-11-10,1,4,2,36800,82,3017600
21754,2015-11-11,2,1,4,205165,99,20311335
21755,2015-11-11,2,3,5,222048,40,8881920
21756,2015-11-11,2,1,3,51654,60,3099240
21757,2015-11-12,3,1,5,6642,72,478224
21758,2015-11-12,3,4,3,236156,82,19364792
21759,2015-11-12,3,3,1,57154,69,3943626
21760,2015-11-12,3,1,6,47360,40,1894400
21761,2015-11-13,4,2,1,207059,31,6418829
21762,2015-11-13,4,2,3,225942,33,7456086
21763,2015-11-13,4,1,6,275019,33,9075627
21764,2015-11-13,4,3,5,274722,99,27197478
21765,2015-11-13,4,3,2,242644,49,11889556
21766,2015-11-13,4,3,4,220526,75,16539450
21767,2015-11-13,4,4,6,82497,94,7754718
21768,2015-11-16,0,3,4,11569,94,1087486
21769,2015-11-16,0,1,3,62081,49,3041969
21770,2015-11-16,0,3,1,268716,62,16660392
21771,2015-11-16,0,1,6,22318,25,557950
21772,2015-11-16,0,3,6,126264,74,9343536
21773,2015-11-16,0,4,2,299388,87,26046756
21774,2015-11-16,0,2,5,67096,62,4159952
21775,2015-11-17,1,1,4,186325,79,14719675
21776,2015-11-17,1,2,1,103312,41,4235792
21777,2015-11-17,1,3,5,265178,47,12463366
21778,2015-11-17,1,1,6,247481,92,22768252
21779,2015-11-17,1,3,3,105774,80,8461920
21780,2015-11-18,2,3,2,157135,67,10528045
21781,2015-11-18,2,2,4,60793,79,4802647
21782,2015-11-18,2,1,6,287561,84,24155124
21783,2015-11-18,2,2,5,57154,32,1828928
21784,2015-11-18,2,3,1,28335,22,623370
21785,2015-11-18,2,1,1,24319,64,1556416
21786,2015-11-19,3,3,5,255726,85,21736710
21787,2015-11-20,4,2,1,52121,51,2658171
21788,2015-11-20,4,4,5,149524,81,12111444
21789,2015-11-20,4,4,4,99795,76,7584420
21790,2015-11-20,4,2,3,234734,36,8450424
21791,2015-11-20,4,3,6,167327,90,15059430
21792,2015-11-23,0,1,4,212856,65,13835640
21793,2015-11-23,0,4,2,164819,31,5109389
21794,2015-11-23,0,3,6,234747,71,16667037
21795,2015-11-24,1,1,6,279181,44,12283964
21796,2015-11-24,1,2,3,128262,62,7952244
21797,2015-11-24,1,4,5,294416,51,15015216
21798,2015-11-24,1,4,1,284079,55,15624345
21799,2015-11-24,1,1,1,278827,30,8364810
21800,2015-11-25,2,1,2,132131,52,6870812
21801,2015-11-25,2,3,4,49476,37,1830612
21802,2015-11-25,2,3,6,297531,54,16066674
21803,2015-11-25,2,4,3,156683,42,6580686
21804,2015-11-25,2,4,1,60856,95,5781320
21805,2015-11-25,2,1,5,15996,95,1519620
21806,2015-11-25,2,1,2,160054,95,15205130
21807,2015-11-26,3,2,5,181412,29,5260948
21808,2015-11-26,3,3,3,204307,66,13484262
21809,2015-11-26,3,4,2,186655,67,12505885
21810,2015-11-27,4,2,3,273393,33,9021969
21811,2015-11-27,4,3,1,278564,51,14206764
21812,2015-11-27,4,2,4,236113,84,19833492
21813,2015-11-27,4,3,6,269866,64,17271424
21814,2015-11-27,4,4,5,220427,80,17634160
21815,2015-11-30,0,3,1,75454,49,3697246
21816,2015-11-30,0,2,2,278980,76,21202480
21817,2015-11-30,0,1,5,179539,20,3590780
21818,2015-11-30,0,2,4,282017,99,27919683
21819,2015-11-30,0,2,5,76668,30,2300040
21820,2015-11-30,0,4,3,202398,32,6476736
21821,2015-11-30,0,3,6,196779,48,9445392
21822,2015-12-01,1,3,1,205492,57,11713044
21823,2015-12-01,1,2,3,122749,97,11906653
21824,2015-12-01,1,3,5,33434,72,2407248
21825,2015-12-01,1,2,4,123972,29,3595188
21826,2015-12-01,1,3,4,47960,41,1966360
21827,2015-12-02,2,2,1,266292,63,16776396
21828,2015-12-02,2,1,6,151911,72,10937592
21829,2015-12-02,2,2,3,28159,77,2168243
21830,2015-12-02,2,2,2,283638,54,15316452
21831,2015-12-02,2,3,5,298948,52,15545296
21832,2015-12-02,2,2,4,12559,31,389329
21833,2015-12-03,3,2,1,278665,97,27030505
21834,2015-12-03,3,2,4,9914,29,287506
21835,2015-12-03,3,4,3,2907,60,174420
21836,2015-12-03,3,1,6,157296,44,6921024
21837,2015-12-03,3,1,1,257748,23,5928204
21838,2015-12-03,3,3,5,44455,84,3734220
21839,2015-12-04,4,3,1,156394,27,4222638
21840,2015-12-04,4,4,6,59827,55,3290485
21841,2015-12-04,4,3,2,297794,33,9827202
21842,2015-12-04,4,3,4,27936,34,949824
21843,2015-12-04,4,1,3,125278,91,11400298
21844,2015-12-04,4,4,5,154507,86,13287602
21845,2015-12-07,0,2,5,5735,26,149110
21846,2015-12-07,0,2,4,13750,94,1292500
21847,2015-12-07,0,4,2,36707,31,1137917
21848,2015-12-07,0,4,3,283601,93,26374893
21849,2015-12-07,0,4,6,125432,74,9281968
21850,2015-12-07,0,4,1,105369,21,2212749
21851,2015-12-07,0,3,1,80172,71,5692212
21852,2015-12-08,1,1,3,26340,53,1396020
21853,2015-12-08,1,1,5,38995,75,2924625
21854,2015-12-08,1,4,6,23395,56,1310120
21855,2015-12-08,1,3,1,238944,43,10274592
21856,2015-12-08,1,2,4,26150,79,2065850
21857,2015-12-09,2,4,2,130304,29,3778816
21858,2015-12-09,2,3,5,291991,69,20147379
21859,2015-12-09,2,3,6,82523,78,6436794
21860,2015-12-09,2,1,1,194772,93,18113796
21861,2015-12-09,2,1,4,219215,49,10741535
21862,2015-12-09,2,4,3,184369,82,15118258
21863,2015-12-10,3,1,4,18963,45,853335
21864,2015-12-10,3,1,3,256326,35,8971410
21865,2015-12-10,3,2,5,258308,59,15240172
21866,2015-12-10,3,3,1,199166,49,9759134
21867,2015-12-10,3,2,6,276569,99,27380331
21868,2015-12-10,3,4,2,181841,99,18002259
21869,2015-12-11,4,3,3,272500,81,22072500
21870,2015-12-11,4,4,2,169934,86,14614324
21871,2015-12-11,4,4,5,107551,96,10324896
21872,2015-12-14,0,1,6,57006,63,3591378
21873,2015-12-14,0,2,3,145587,95,13830765
21874,2015-12-14,0,1,4,79421,47,3732787
21875,2015-12-14,0,2,2,119145,66,7863570
21876,2015-12-14,0,3,1,137353,28,3845884
21877,2015-12-15,1,2,5,29373,39,1145547
21878,2015-12-15,1,4,2,297458,90,26771220
21879,2015-12-15,1,4,4,171077,82,14028314
21880,2015-12-15,1,2,1,282564,25,7064100
21881,2015-12-15,1,3,6,86622,84,7276248
21882,2015-12-15,1,4,3,220862,85,18773270
21883,2015-12-16,2,4,2,215023,66,14191518
21884,2015-12-16,2,3,1,103319,37,3822803
21885,2015-12-16,2,3,5,200261,30,6007830
21886,2015-12-16,2,3,5,272177,51,13881027
21887,2015-12-16,2,2,6,39935,31,1237985
21888,2015-12-16,2,3,3,288190,21,6051990
21889,2015-12-16,2,4,4,108027,99,10694673
21890,2015-12-16,2,4,3,240070,52,12483640
21891,2015-12-17,3,1,2,230581,41,9453821
21892,2015-12-17,3,3,3,244874,28,6856472
21893,2015-12-17,3,1,5,254526,43,10944618
21894,2015-12-17,3,1,6,130427,96,12520992
21895,2015-12-17,3,1,2,171449,51,8743899
21896,2015-12-17,3,2,4,106372,30,3191160
21897,2015-12-17,3,3,1,100695,59,5941005
21898,2015-12-17,3,3,6,118491,68,8057388
21899,2015-12-17,3,1,6,223896,56,12538176
21900,2015-12-18,4,2,4,64139,35,2244865
21901,2015-12-18,4,4,1,122160,77,9406320
21902,2015-12-18,4,3,1,221023,40,8840920
21903,2015-12-18,4,4,2,107287,42,4506054
21904,2015-12-18,4,2,3,286277,51,14600127
21905,2015-12-21,0,2,5,16058,98,1573684
21906,2015-12-21,0,4,3,72008,35,2520280
21907,2015-12-21,0,4,1,182457,57,10400049
21908,2015-12-21,0,2,2,79342,47,3729074
21909,2015-12-21,0,4,3,285438,70,19980660
21910,2015-12-22,1,4,6,11247,58,652326
21911,2015-12-22,1,3,1,211152,40,8446080
21912,2015-12-22,1,2,4,282139,41,11567699
21913,2015-12-22,1,2,3,74725,93,6949425
21914,2015-12-22,1,1,5,216269,58,12543602
21915,2015-12-23,2,4,6,245256,43,10546008
21916,2015-12-23,2,1,3,71518,39,2789202
21917,2015-12-23,2,1,2,129756,47,6098532
21918,2015-12-23,2,2,5,205628,48,9870144
21919,2015-12-23,2,3,5,276953,88,24371864
21920,2015-12-23,2,1,4,144497,89,12860233
21921,2015-12-23,2,2,2,33504,59,1976736
21922,2015-12-23,2,3,1,156351,90,14071590
21923,2015-12-24,3,1,6,246099,89,21902811
21924,2015-12-24,3,3,5,163385,63,10293255
21925,2015-12-24,3,3,2,147196,32,4710272
21926,2015-12-24,3,3,3,239848,95,22785560
21927,2015-12-24,3,3,4,18678,89,1662342
21928,2015-12-24,3,1,1,204101,40,8164040
21929,2015-12-24,3,4,3,29382,88,2585616
21930,2015-12-25,4,2,6,144119,60,8647140
21931,2015-12-25,4,1,1,140113,67,9387571
21932,2015-12-25,4,2,4,232658,93,21637194
21933,2015-12-25,4,2,5,285703,75,21427725
21934,2015-12-25,4,3,2,126961,63,7998543
21935,2015-12-25,4,1,3,237125,35,8299375
21936,2015-12-28,0,4,5,198768,48,9540864
21937,2015-12-28,0,1,3,74040,72,5330880
21938,2015-12-28,0,3,1,40818,52,2122536
21939,2015-12-28,0,1,2,96970,38,3684860
21940,2015-12-28,0,1,1,106380,64,6808320
21941,2015-12-29,1,3,5,88429,35,3095015
21942,2015-12-29,1,3,6,17585,40,703400
21943,2015-12-30,2,4,2,70013,48,3360624
21944,2015-12-30,2,1,5,171193,99,16948107
21945,2015-12-30,2,2,3,203042,83,16852486
21946,2015-12-30,2,2,6,154752,38,5880576
21947,2015-12-30,2,3,1,162195,48,7785360
21948,2015-12-31,3,4,5,229649,93,21357357
21949,2015-12-31,3,1,2,70009,21,1470189
21950,2015-12-31,3,2,4,125841,30,3775230
21951,2015-12-31,3,4,3,273710,68,18612280
21952,2015-12-31,3,1,6,171111,65,11122215
21953,2015-12-31,3,1,2,185964,97,18038508
21954,2015-12-31,3,2,1,13095,65,851175
21955,2016-01-01,4,2,5,275230,94,25871620
21956,2016-01-01,4,2,3,198408,25,4960200
21957,2016-01-01,4,3,2,233502,33,7705566
21958,2016-01-01,4,1,1,86964,34,2956776
21959,2016-01-01,4,4,4,264302,35,9250570
21960,2016-01-01,4,2,6,210760,96,20232960
21961,2016-01-05,1,3,1,157949,48,7581552
21962,2016-01-05,1,3,6,29020,29,841580
21963,2016-01-05,1,3,4,181098,26,4708548
21964,2016-01-05,1,1,2,32470,90,2922300
21965,2016-01-05,1,3,3,23966,53,1270198
21966,2016-01-06,2,3,1,125039,24,3000936
21967,2016-01-06,2,3,5,5407,94,508258
21968,2016-01-06,2,1,6,35773,89,3183797
21969,2016-01-07,3,1,6,201453,35,7050855
21970,2016-01-07,3,2,3,49347,66,3256902
21971,2016-01-07,3,2,4,65772,99,6511428
21972,2016-01-07,3,1,2,293991,63,18521433
21973,2016-01-07,3,4,1,191994,67,12863598
21974,2016-01-07,3,4,5,40261,91,3663751
21975,2016-01-08,4,4,3,121118,93,11263974
21976,2016-01-08,4,2,1,258181,66,17039946
21977,2016-01-08,4,3,5,154053,26,4005378
21978,2016-01-08,4,1,6,144082,84,12102888
21979,2016-01-08,4,3,2,37577,97,3644969
21980,2016-01-08,4,3,4,273053,66,18021498
21981,2016-01-11,0,3,5,293751,50,14687550
21982,2016-01-11,0,3,6,88645,85,7534825
21983,2016-01-11,0,1,2,129335,93,12028155
21984,2016-01-11,0,3,4,241323,81,19547163
21985,2016-01-12,1,3,5,290541,20,5810820
21986,2016-01-12,1,2,5,252056,26,6553456
21987,2016-01-12,1,1,2,220457,40,8818280
21988,2016-01-12,1,2,1,22042,58,1278436
21989,2016-01-12,1,3,3,4715,50,235750
21990,2016-01-12,1,4,6,146760,23,3375480
21991,2016-01-12,1,4,6,169379,37,6267023
21992,2016-01-12,1,3,4,80754,34,2745636
21993,2016-01-13,2,2,3,33986,98,3330628
21994,2016-01-13,2,4,4,62059,46,2854714
21995,2016-01-13,2,4,4,70222,76,5336872
21996,2016-01-13,2,3,1,56230,62,3486260
21997,2016-01-13,2,3,6,143553,39,5598567
21998,2016-01-13,2,1,2,275482,90,24793380
21999,2016-01-13,2,4,2,202097,34,6871298
22000,2016-01-13,2,3,5,215212,47,10114964
22001,2016-01-14,3,3,6,275534,84,23144856
22002,2016-01-14,3,4,2,19733,43,848519
22003,2016-01-14,3,3,1,70181,61,4281041
22004,2016-01-15,4,1,6,37910,77,2919070
22005,2016-01-15,4,4,2,123211,33,4065963
22006,2016-01-19,1,1,5,119623,78,9330594
22007,2016-01-19,1,2,2,266947,43,11478721
22008,2016-01-19,1,4,3,136060,24,3265440
22009,2016-01-19,1,3,6,44974,28,1259272
22010,2016-01-19,1,1,1,208418,76,15839768
22011,2016-01-19,1,1,4,62030,54,3349620
22012,2016-01-20,2,1,1,24539,66,1619574
22013,2016-01-20,2,1,3,35791,49,1753759
22014,2016-01-20,2,1,2,199478,72,14362416
22015,2016-01-20,2,4,4,67324,78,5251272
22016,2016-01-20,2,4,5,207806,86,17871316
22017,2016-01-20,2,1,6,74441,87,6476367
22018,2016-01-21,3,3,5,77645,36,2795220
22019,2016-01-21,3,4,1,164635,91,14981785
22020,2016-01-21,3,2,6,125588,93,11679684
22021,2016-01-21,3,4,4,122693,98,12023914
22022,2016-01-21,3,3,3,190330,30,5709900
22023,2016-01-22,4,2,4,121875,45,5484375
22024,2016-01-22,4,4,2,37706,76,2865656
22025,2016-01-22,4,3,6,284683,99,28183617
22026,2016-01-22,4,1,3,182967,89,16284063
22027,2016-01-25,0,2,1,77103,85,6553755
22028,2016-01-25,0,3,4,24544,47,1153568
22029,2016-01-25,0,4,2,105510,76,8018760
22030,2016-01-25,0,1,5,171194,24,4108656
22031,2016-01-25,0,1,3,193583,51,9872733
22032,2016-01-26,1,4,1,229651,91,20898241
22033,2016-01-26,1,4,3,198224,72,14272128
22034,2016-01-26,1,4,4,117781,90,10600290
22035,2016-01-26,1,4,4,207451,22,4563922
22036,2016-01-27,2,2,2,253230,38,9622740
22037,2016-01-27,2,2,4,298198,46,13717108
22038,2016-01-27,2,2,5,239486,60,14369160
22039,2016-01-27,2,2,6,170543,78,13302354
22040,2016-01-28,3,2,4,261149,41,10707109
22041,2016-01-28,3,1,6,34652,38,1316776
22042,2016-01-28,3,1,3,171757,53,9103121
22043,2016-01-28,3,1,1,163166,32,5221312
22044,2016-01-28,3,2,2,111933,64,7163712
22045,2016-01-28,3,2,5,169977,71,12068367
22046,2016-01-28,3,2,1,162745,99,16111755
22047,2016-01-28,3,3,2,265454,59,15661786
22048,2016-01-28,3,3,6,192401,31,5964431
22049,2016-01-29,4,4,4,124516,75,9338700
22050,2016-01-29,4,4,3,4001,72,288072
22051,2016-01-29,4,4,5,18071,22,397562
22052,2016-01-29,4,2,5,38610,89,3436290
22053,2016-01-29,4,2,6,98339,35,3441865
22054,2016-01-29,4,2,1,36013,98,3529274
22055,2016-02-01,0,1,5,298209,85,25347765
22056,2016-02-01,0,4,3,74893,48,3594864
22057,2016-02-01,0,1,2,279196,41,11447036
22058,2016-02-01,0,1,1,55415,42,2327430
22059,2016-02-01,0,1,6,249293,98,24430714
22060,2016-02-02,1,1,2,120526,48,5785248
22061,2016-02-02,1,1,1,31642,38,1202396
22062,2016-02-02,1,3,6,6494,32,207808
22063,2016-02-02,1,4,5,92676,96,8896896
22064,2016-02-02,1,2,3,164979,52,8578908
22065,2016-02-02,1,2,4,218009,72,15696648
22066,2016-02-02,1,3,3,250146,52,13007592
22067,2016-02-03,2,1,4,80461,28,2252908
22068,2016-02-04,3,2,2,77932,70,5455240
22069,2016-02-04,3,4,5,15046,71,1068266
22070,2016-02-04,3,4,6,155389,79,12275731
22071,2016-02-04,3,2,1,141172,42,5929224
22072,2016-02-05,4,2,2,259804,37,9612748
22073,2016-02-05,4,3,1,90541,51,4617591
22074,2016-02-05,4,4,6,19160,95,1820200
22075,2016-02-05,4,2,2,216682,94,20368108
22076,2016-02-05,4,3,2,187257,86,16104102
22077,2016-02-05,4,2,4,48775,91,4438525
22078,2016-02-05,4,2,3,59517,54,3213918
22079,2016-02-05,4,3,5,128554,55,7070470
22080,2016-02-08,0,1,2,10063,91,915733
22081,2016-02-08,0,2,6,255767,21,5371107
22082,2016-02-08,0,2,4,98463,55,5415465
22083,2016-02-08,0,1,6,213909,91,19465719
22084,2016-02-08,0,3,5,30475,48,1462800
22085,2016-02-08,0,1,1,122758,23,2823434
22086,2016-02-08,0,3,3,296376,95,28155720
22087,2016-02-09,1,1,3,193427,43,8317361
22088,2016-02-09,1,3,1,232230,34,7895820
22089,2016-02-09,1,1,4,179681,83,14913523
22090,2016-02-09,1,3,6,214466,54,11581164
22091,2016-02-09,1,4,2,140608,97,13638976
22092,2016-02-09,1,3,1,241046,97,23381462
22093,2016-02-09,1,3,5,225605,61,13761905
22094,2016-02-10,2,3,4,9177,62,568974
22095,2016-02-10,2,2,6,152925,47,7187475
22096,2016-02-10,2,2,4,47841,44,2105004
22097,2016-02-11,3,3,6,118088,40,4723520
22098,2016-02-11,3,4,5,56821,46,2613766
22099,2016-02-11,3,3,4,27039,75,2027925
22100,2016-02-11,3,4,1,61342,23,1410866
22101,2016-02-11,3,1,2,271407,87,23612409
22102,2016-02-11,3,3,4,175716,90,15814440
22103,2016-02-11,3,3,3,111325,83,9239975
22104,2016-02-12,4,3,5,204294,68,13891992
22105,2016-02-12,4,3,2,100080,88,8807040
22106,2016-02-12,4,4,3,60237,78,4698486
22107,2016-02-12,4,3,4,179854,53,9532262
22108,2016-02-12,4,1,1,61654,30,1849620
22109,2016-02-12,4,2,6,47358,39,1846962
22110,2016-02-16,1,2,3,137834,47,6478198
22111,2016-02-16,1,4,5,23707,29,687503
22112,2016-02-16,1,3,6,110263,98,10805774
22113,2016-02-16,1,2,1,87208,46,4011568
22114,2016-02-16,1,4,4,284747,87,24772989
22115,2016-02-16,1,1,2,251027,70,17571890
22116,2016-02-16,1,4,1,215391,51,10984941
22117,2016-02-17,2,2,5,253393,37,9375541
22118,2016-02-17,2,2,2,146907,45,6610815
22119,2016-02-17,2,4,1,49941,67,3346047
22120,2016-02-18,3,2,2,263080,37,9733960
22121,2016-02-18,3,3,4,218853,61,13350033
22122,2016-02-18,3,1,5,2695,42,113190
22123,2016-02-18,3,1,3,191504,83,15894832
22124,2016-02-19,4,2,4,149402,25,3735050
22125,2016-02-19,4,4,1,269774,77,20772598
22126,2016-02-19,4,3,5,246136,34,8368624
22127,2016-02-19,4,2,3,93312,22,2052864
22128,2016-02-19,4,3,6,292161,58,16945338
22129,2016-02-22,0,2,5,118435,65,7698275
22130,2016-02-22,0,2,6,84284,93,7838412
22131,2016-02-22,0,2,4,5913,62,366606
22132,2016-02-22,0,3,2,44707,46,2056522
22133,2016-02-22,0,4,3,208503,98,20433294
22134,2016-02-22,0,1,1,59721,58,3463818
22135,2016-02-23,1,2,4,61304,86,5272144
22136,2016-02-23,1,1,2,18363,36,661068
22137,2016-02-23,1,3,1,264270,95,25105650
22138,2016-02-23,1,3,5,160162,26,4164212
22139,2016-02-23,1,3,5,265501,34,9027034
22140,2016-02-23,1,2,6,130483,36,4697388
22141,2016-02-24,2,4,4,48379,96,4644384
22142,2016-02-24,2,1,5,240874,88,21196912
22143,2016-02-24,2,3,1,151949,44,6685756
22144,2016-02-24,2,3,6,283090,37,10474330
22145,2016-02-24,2,2,3,183161,66,12088626
22146,2016-02-25,3,1,6,285164,23,6558772
22147,2016-02-25,3,4,2,78369,93,7288317
22148,2016-02-26,4,1,2,73101,88,6432888
22149,2016-02-26,4,3,1,281652,68,19152336
22150,2016-02-26,4,1,6,54426,31,1687206
22151,2016-02-26,4,4,5,243255,97,23595735
22152,2016-02-26,4,1,3,50376,99,4987224
22153,2016-02-26,4,3,4,190125,32,6084000
22154,2016-02-29,0,1,5,265839,27,7177653
22155,2016-02-29,0,4,1,109109,32,3491488
22156,2016-02-29,0,1,6,96441,56,5400696
22157,2016-02-29,0,2,2,3826,94,359644
22158,2016-02-29,0,2,3,175078,25,4376950
22159,2016-02-29,0,3,4,70240,35,2458400
22160,2016-02-29,0,3,1,141147,27,3810969
22161,2016-03-01,1,2,5,38105,96,3658080
22162,2016-03-01,1,4,4,180534,96,17331264
22163,2016-03-02,2,3,5,222301,43,9558943
22164,2016-03-02,2,2,2,108523,67,7271041
22165,2016-03-02,2,4,6,54488,34,1852592
22166,2016-03-02,2,4,1,148658,50,7432900
22167,2016-03-02,2,4,4,32568,28,911904
22168,2016-03-03,3,2,3,20855,70,1459850
22169,2016-03-03,3,1,1,62921,48,3020208
22170,2016-03-04,4,3,1,119559,48,5738832
22171,2016-03-04,4,2,5,10343,57,589551
22172,2016-03-04,4,1,4,275037,20,5500740
22173,2016-03-04,4,1,2,8236,96,790656
22174,2016-03-04,4,4,3,198557,69,13700433
22175,2016-03-04,4,2,4,92331,70,6463170
22176,2016-03-04,4,1,4,57776,75,4333200
22177,2016-03-04,4,2,6,242881,27,6557787
22178,2016-03-07,0,1,6,282096,24,6770304
22179,2016-03-07,0,1,4,101335,92,9322820
22180,2016-03-07,0,2,1,190676,36,6864336
22181,2016-03-07,0,3,3,240138,74,17770212
22182,2016-03-07,0,1,5,47999,88,4223912
22183,2016-03-08,1,4,2,179561,67,12030587
22184,2016-03-08,1,1,6,221297,56,12392632
22185,2016-03-08,1,2,3,174437,56,9768472
22186,2016-03-08,1,3,1,174060,28,4873680
22187,2016-03-08,1,1,5,24230,63,1526490
22188,2016-03-08,1,3,4,261483,67,17519361
22189,2016-03-08,1,2,6,17378,45,782010
22190,2016-03-09,2,4,2,66634,37,2465458
22191,2016-03-09,2,2,6,260124,56,14566944
22192,2016-03-09,2,2,5,36261,84,3045924
22193,2016-03-09,2,3,4,139897,58,8114026
22194,2016-03-09,2,3,3,146479,64,9374656
22195,2016-03-10,3,2,6,182345,31,5652695
22196,2016-03-10,3,2,5,157954,66,10424964
22197,2016-03-10,3,4,1,246462,73,17991726
22198,2016-03-10,3,3,3,131768,71,9355528
22199,2016-03-10,3,1,4,287484,87,25011108
22200,2016-03-10,3,3,1,252921,46,11634366
22201,2016-03-10,3,1,2,159375,73,11634375
22202,2016-03-11,4,2,4,236898,26,6159348
22203,2016-03-11,4,4,2,3793,74,280682
22204,2016-03-11,4,3,5,111800,77,8608600
22205,2016-03-11,4,3,6,113659,44,5000996
22206,2016-03-11,4,2,1,97837,36,3522132
22207,2016-03-11,4,2,6,3867,97,375099
22208,2016-03-11,4,4,3,241566,54,13044564
22209,2016-03-14,0,3,6,252171,33,8321643
22210,2016-03-14,0,2,2,130301,93,12117993
22211,2016-03-14,0,2,5,150794,50,7539700
22212,2016-03-14,0,3,1,64679,66,4268814
22213,2016-03-14,0,3,4,104861,25,2621525
22214,2016-03-14,0,1,6,299624,76,22771424
22215,2016-03-14,0,4,3,236552,52,12300704
22216,2016-03-15,1,4,5,64337,46,2959502
22217,2016-03-15,1,2,6,157217,94,14778398
22218,2016-03-15,1,1,2,152456,27,4116312
22219,2016-03-15,1,4,3,9423,61,574803
22220,2016-03-15,1,1,4,223474,77,17207498
22221,2016-03-16,2,3,2,66212,26,1721512
22222,2016-03-16,2,3,1,32123,42,1349166
22223,2016-03-16,2,2,6,173163,98,16969974
22224,2016-03-16,2,4,5,267541,33,8828853
22225,2016-03-16,2,3,3,126430,89,11252270
22226,2016-03-16,2,2,4,76896,99,7612704
22227,2016-03-17,3,4,2,266633,56,14931448
22228,2016-03-17,3,3,4,183964,26,4783064
22229,2016-03-18,4,4,5,66073,79,5219767
22230,2016-03-18,4,4,6,175044,30,5251320
22231,2016-03-18,4,2,3,145343,43,6249749
22232,2016-03-18,4,2,2,195627,86,16823922
22233,2016-03-18,4,1,4,111860,32,3579520
22234,2016-03-18,4,3,1,104279,90,9385110
22235,2016-03-21,0,3,3,233738,59,13790542
22236,2016-03-21,0,2,3,26113,82,2141266
22237,2016-03-21,0,1,1,99880,41,4095080
22238,2016-03-21,0,3,1,63946,58,3708868
22239,2016-03-21,0,3,6,8062,28,225736
22240,2016-03-21,0,2,5,154265,72,11107080
22241,2016-03-21,0,1,4,158503,89,14106767
22242,2016-03-22,1,4,5,260205,74,19255170
22243,2016-03-22,1,1,6,228889,69,15793341
22244,2016-03-22,1,2,4,235910,53,12503230
22245,2016-03-22,1,4,3,87210,54,4709340
22246,2016-03-22,1,4,1,33566,58,1946828
22247,2016-03-22,1,1,2,85436,29,2477644
22248,2016-03-23,2,2,1,41366,22,910052
